ts,used_mib,available_mib,swap_mib,container_rss_mib,running,waiting,kv_pct,prefix_hit_pct,prompt_tps,gen_tps
2026-04-13T16:27:17.447+00:00,72148,52401,7397,2821,,,,,,
2026-04-13T16:27:19.481+00:00,73754,50796,7396,2821,,,,,,
2026-04-13T16:27:20.005+00:00,73715,50835,7396,2821,,,,,,
2026-04-13T16:27:20.521+00:00,73948,50601,7396,2821,,,,,,
2026-04-13T16:27:21.040+00:00,73920,50629,7396,2821,,,,,,
2026-04-13T16:27:21.558+00:00,73902,50647,7396,2821,,,,,,
2026-04-13T16:27:22.079+00:00,73927,50622,7396,2821,,,,,,
2026-04-13T16:27:22.608+00:00,73923,50626,7396,2855,,,,,,
2026-04-13T16:27:24.646+00:00,73878,50671,7396,2855,,,,,,
2026-04-13T16:27:25.166+00:00,73885,50664,7396,2855,,,,,,
2026-04-13T16:27:25.692+00:00,73894,50655,7396,2855,,,,,,
2026-04-13T16:27:26.211+00:00,73871,50678,7396,2855,,,,,,
2026-04-13T16:27:26.731+00:00,73853,50696,7396,2855,,,,,,
2026-04-13T16:27:27.248+00:00,73848,50701,7396,2855,,,,,,
2026-04-13T16:27:27.766+00:00,74448,50101,7396,2881,,,,,,
2026-04-13T16:27:29.803+00:00,74972,49577,7396,2881,,,,,,
2026-04-13T16:27:30.318+00:00,73875,50674,7396,2881,,,,,,
2026-04-13T16:27:30.842+00:00,73910,50639,7396,2881,,,,,,
2026-04-13T16:27:31.362+00:00,73947,50602,7396,2881,,,,,,
2026-04-13T16:27:31.880+00:00,73934,50616,7396,2881,,,,,,
2026-04-13T16:27:32.398+00:00,73946,50603,7396,2881,,,,,,
2026-04-13T16:27:32.912+00:00,74018,50531,7396,2870,,,,,,
2026-04-13T16:27:34.952+00:00,74047,50503,7396,2870,,,,,,
2026-04-13T16:27:35.479+00:00,74044,50505,7396,2870,,,,,,
2026-04-13T16:27:36.009+00:00,74050,50499,7396,2870,,,,,,
2026-04-13T16:27:36.524+00:00,74260,50289,7396,2870,,,,,,
2026-04-13T16:27:37.042+00:00,74325,50224,7396,2870,,,,,,
2026-04-13T16:27:37.572+00:00,74362,50188,7396,2870,,,,,,
2026-04-13T16:27:38.105+00:00,74365,50184,7396,2890,,,,,,
2026-04-13T16:27:40.194+00:00,74436,50113,7396,2890,,,,,,
2026-04-13T16:27:40.711+00:00,74432,50117,7396,2890,,,,,,
2026-04-13T16:27:41.228+00:00,74453,50096,7396,2890,,,,,,
2026-04-13T16:27:41.766+00:00,74445,50105,7396,2890,,,,,,
2026-04-13T16:27:42.297+00:00,74459,50091,7396,2890,,,,,,
2026-04-13T16:27:42.814+00:00,74447,50102,7396,2890,,,,,,
2026-04-13T16:27:43.332+00:00,74473,50076,7396,2906,,,,,,
2026-04-13T16:27:45.368+00:00,74465,50084,7396,2906,,,,,,
2026-04-13T16:27:45.884+00:00,74446,50103,7396,2906,,,,,,
2026-04-13T16:27:46.400+00:00,74448,50101,7396,2906,,,,,,
2026-04-13T16:27:46.916+00:00,74435,50114,7396,2906,,,,,,
2026-04-13T16:27:47.446+00:00,74443,50106,7396,2906,,,,,,
2026-04-13T16:27:47.961+00:00,74483,50067,7396,2906,,,,,,
2026-04-13T16:27:48.479+00:00,74486,50063,7396,2929,,,,,,
2026-04-13T16:27:50.532+00:00,74529,50021,7396,2929,,,,,,
2026-04-13T16:27:51.048+00:00,74520,50029,7396,2929,,,,,,
2026-04-13T16:27:51.563+00:00,74523,50026,7396,2929,,,,,,
2026-04-13T16:27:52.080+00:00,74498,50051,7396,2929,,,,,,
2026-04-13T16:27:52.610+00:00,74486,50063,7396,2929,,,,,,
2026-04-13T16:27:53.137+00:00,74458,50091,7396,2929,,,,,,
2026-04-13T16:27:53.659+00:00,74490,50059,7396,2944,,,,,,
2026-04-13T16:27:55.694+00:00,74477,50072,7396,2944,,,,,,
2026-04-13T16:27:56.221+00:00,74484,50065,7396,2944,,,,,,
2026-04-13T16:27:56.750+00:00,74465,50084,7396,2944,,,,,,
2026-04-13T16:27:57.274+00:00,74459,50090,7396,2944,1,0,1.0,0.0,703.4,17.2
2026-04-13T16:27:57.800+00:00,74444,50105,7396,2944,1,0,1.0,0.0,703.4,17.2
2026-04-13T16:27:58.327+00:00,74442,50107,7396,2944,1,0,1.0,0.0,703.4,17.2
2026-04-13T16:27:58.853+00:00,74427,50122,7396,2944,1,0,1.0,0.0,703.4,17.2
2026-04-13T16:28:00.913+00:00,74419,50131,7396,2944,1,0,1.0,0.0,703.4,17.2
2026-04-13T16:28:01.440+00:00,74458,50092,7396,2944,1,0,1.0,0.0,703.4,17.2
2026-04-13T16:28:01.968+00:00,74465,50085,7396,2944,1,0,1.0,0.0,703.4,17.2
2026-04-13T16:28:02.496+00:00,74459,50090,7396,2944,1,0,1.0,0.0,703.4,17.2
2026-04-13T16:28:03.024+00:00,74453,50096,7396,2944,1,0,1.0,0.0,703.4,17.2
2026-04-13T16:28:03.554+00:00,74436,50113,7396,2944,1,0,1.0,0.0,703.4,17.2
2026-04-13T16:28:04.082+00:00,74433,50116,7396,2944,1,0,1.0,0.0,703.4,17.2
2026-04-13T16:28:06.140+00:00,74420,50129,7396,2944,1,0,1.0,0.0,703.4,17.2
2026-04-13T16:28:06.666+00:00,74417,50133,7396,2944,1,0,1.0,0.0,703.4,17.2
2026-04-13T16:28:07.194+00:00,74408,50141,7396,2944,1,0,1.1,0.0,0.0,62.3
2026-04-13T16:28:07.722+00:00,74413,50137,7396,2944,1,0,1.1,0.0,0.0,62.3
2026-04-13T16:28:08.250+00:00,74414,50135,7396,2944,1,0,1.1,0.0,0.0,62.3
2026-04-13T16:28:08.778+00:00,74407,50142,7396,2944,1,0,1.1,0.0,0.0,62.3
2026-04-13T16:28:09.304+00:00,74417,50132,7396,2944,1,0,1.1,0.0,0.0,62.3
2026-04-13T16:28:11.363+00:00,74416,50134,7396,2944,1,0,1.1,0.0,0.0,62.3
2026-04-13T16:28:11.889+00:00,74409,50140,7396,2944,1,0,1.1,0.0,0.0,62.3
2026-04-13T16:28:12.417+00:00,74399,50150,7396,2944,1,0,1.1,0.0,0.0,62.3
2026-04-13T16:28:12.944+00:00,74392,50157,7396,2944,1,0,1.1,0.0,0.0,62.3
2026-04-13T16:28:13.470+00:00,74437,50112,7396,2944,1,0,1.1,0.0,0.0,62.3
2026-04-13T16:28:13.997+00:00,74422,50127,7396,2944,1,0,1.1,0.0,0.0,62.3
2026-04-13T16:28:14.524+00:00,74407,50142,7396,2944,1,0,1.1,0.0,0.0,62.3
2026-04-13T16:28:16.580+00:00,74394,50156,7396,2944,1,0,1.1,0.0,0.0,62.3
2026-04-13T16:28:17.107+00:00,74387,50162,7396,2944,1,0,1.1,0.0,0.0,61.9
2026-04-13T16:28:17.634+00:00,74389,50160,7396,2944,1,0,1.1,0.0,0.0,61.9
2026-04-13T16:28:18.161+00:00,74404,50146,7396,2944,1,0,1.1,0.0,0.0,61.9
2026-04-13T16:28:18.688+00:00,74407,50142,7396,2944,1,0,1.1,0.0,0.0,61.9
2026-04-13T16:28:19.213+00:00,74413,50136,7396,2944,1,0,1.1,0.0,0.0,61.9
2026-04-13T16:28:19.740+00:00,74412,50137,7396,2944,1,0,1.1,0.0,0.0,61.9
2026-04-13T16:28:21.797+00:00,74419,50130,7396,2944,1,0,1.1,0.0,0.0,61.9
2026-04-13T16:28:22.323+00:00,74423,50127,7396,2944,1,0,1.1,0.0,0.0,61.9
2026-04-13T16:28:22.848+00:00,74416,50134,7396,2944,1,0,1.1,0.0,0.0,61.9
2026-04-13T16:28:23.374+00:00,74408,50141,7396,2944,1,0,1.1,0.0,0.0,61.9
2026-04-13T16:28:23.903+00:00,74407,50143,7396,2944,1,0,1.1,0.0,0.0,61.9
2026-04-13T16:28:24.433+00:00,74397,50153,7396,2944,1,0,1.1,0.0,0.0,61.9
2026-04-13T16:28:24.959+00:00,74393,50157,7396,2944,1,0,1.1,0.0,0.0,61.9
2026-04-13T16:28:27.013+00:00,74386,50163,7396,2944,1,0,1.2,0.0,0.0,62.0
2026-04-13T16:28:27.539+00:00,74384,50165,7396,2944,1,0,1.2,0.0,0.0,62.0
2026-04-13T16:28:28.067+00:00,74379,50170,7396,2944,1,0,1.2,0.0,0.0,62.0
2026-04-13T16:28:28.593+00:00,74373,50176,7396,2944,1,0,1.2,0.0,0.0,62.0
2026-04-13T16:28:29.123+00:00,74374,50175,7396,2944,1,0,1.2,0.0,0.0,62.0
2026-04-13T16:28:29.655+00:00,74378,50171,7396,2944,1,0,1.2,0.0,0.0,62.0
2026-04-13T16:28:30.182+00:00,74376,50173,7396,2945,1,0,1.2,0.0,0.0,62.0
2026-04-13T16:28:32.236+00:00,74376,50173,7396,2945,1,0,1.2,0.0,0.0,62.0
2026-04-13T16:28:32.762+00:00,74377,50172,7396,2945,1,0,1.2,0.0,0.0,62.0
2026-04-13T16:28:33.290+00:00,74380,50170,7396,2945,1,0,1.2,0.0,0.0,62.0
2026-04-13T16:28:33.817+00:00,74381,50169,7396,2945,1,0,1.2,0.0,0.0,62.0
2026-04-13T16:28:34.344+00:00,74386,50164,7396,2945,1,0,1.2,0.0,0.0,62.0
2026-04-13T16:28:34.870+00:00,74382,50167,7396,2945,1,0,1.2,0.0,0.0,62.0
2026-04-13T16:28:35.395+00:00,74379,50171,7396,2945,1,0,1.2,0.0,0.0,62.0
2026-04-13T16:28:37.447+00:00,74389,50160,7396,2945,1,0,1.3,0.0,0.0,61.9
2026-04-13T16:28:37.978+00:00,74389,50161,7396,2945,1,0,1.3,0.0,0.0,61.9
2026-04-13T16:28:38.506+00:00,74378,50171,7396,2945,1,0,1.3,0.0,0.0,61.9
2026-04-13T16:28:39.034+00:00,74379,50170,7396,2945,1,0,1.3,0.0,0.0,61.9
2026-04-13T16:28:39.561+00:00,74382,50168,7396,2945,1,0,1.3,0.0,0.0,61.9
2026-04-13T16:28:40.087+00:00,74370,50180,7396,2945,1,0,1.3,0.0,0.0,61.9
2026-04-13T16:28:40.614+00:00,74364,50185,7396,2945,1,0,1.3,0.0,0.0,61.9
2026-04-13T16:28:42.669+00:00,74373,50176,7396,2945,1,0,1.3,0.0,0.0,61.9
2026-04-13T16:28:43.194+00:00,74373,50177,7396,2945,1,0,1.3,0.0,0.0,61.9
2026-04-13T16:28:43.724+00:00,74377,50172,7396,2945,1,0,1.3,0.0,0.0,61.9
2026-04-13T16:28:44.253+00:00,74378,50172,7396,2945,1,0,1.3,0.0,0.0,61.9
2026-04-13T16:28:44.776+00:00,74380,50169,7396,2945,1,0,1.3,0.0,0.0,61.9
2026-04-13T16:28:45.303+00:00,74379,50170,7396,2945,1,0,1.3,0.0,0.0,61.9
2026-04-13T16:28:45.829+00:00,74368,50181,7396,2958,1,0,1.3,0.0,0.0,61.9
2026-04-13T16:28:47.882+00:00,74367,50182,7396,2958,2,0,2.4,29.8,1063.9,52.8
2026-04-13T16:28:48.411+00:00,74368,50181,7396,2958,2,0,2.4,29.8,1063.9,52.8
2026-04-13T16:28:48.942+00:00,74371,50178,7396,2958,2,0,2.4,29.8,1063.9,52.8
2026-04-13T16:28:49.470+00:00,74371,50178,7396,2958,2,0,2.4,29.8,1063.9,52.8
2026-04-13T16:28:49.999+00:00,74373,50176,7396,2958,2,0,2.4,29.8,1063.9,52.8
2026-04-13T16:28:50.528+00:00,74369,50180,7396,2958,2,0,2.4,29.8,1063.9,52.8
2026-04-13T16:28:51.059+00:00,74373,50176,7396,2958,2,0,2.4,29.8,1063.9,52.8
2026-04-13T16:28:53.117+00:00,74387,50162,7396,2958,2,0,2.4,29.8,1063.9,52.8
2026-04-13T16:28:53.646+00:00,74388,50161,7396,2958,2,0,2.4,29.8,1063.9,52.8
2026-04-13T16:28:54.175+00:00,74385,50165,7396,2958,2,0,2.4,29.8,1063.9,52.8
2026-04-13T16:28:54.700+00:00,74383,50167,7396,2958,2,0,2.4,29.8,1063.9,52.8
2026-04-13T16:28:55.230+00:00,74382,50167,7396,2958,2,0,2.4,29.8,1063.9,52.8
2026-04-13T16:28:55.760+00:00,74383,50166,7396,2958,2,0,2.4,29.8,1063.9,52.8
2026-04-13T16:28:56.287+00:00,74418,50131,7396,2959,2,0,2.4,29.8,1063.9,52.8
2026-04-13T16:28:58.349+00:00,74437,50112,7396,2959,2,0,2.5,29.8,0.0,95.8
2026-04-13T16:28:58.878+00:00,74432,50117,7396,2959,2,0,2.5,29.8,0.0,95.8
2026-04-13T16:28:59.404+00:00,74433,50116,7396,2959,2,0,2.5,29.8,0.0,95.8
2026-04-13T16:28:59.931+00:00,74430,50120,7396,2959,2,0,2.5,29.8,0.0,95.8
2026-04-13T16:29:00.459+00:00,74423,50126,7396,2959,2,0,2.5,29.8,0.0,95.8
2026-04-13T16:29:00.985+00:00,74423,50126,7396,2959,2,0,2.5,29.8,0.0,95.8
2026-04-13T16:29:01.513+00:00,74418,50132,7396,2958,2,0,2.5,29.8,0.0,95.8
2026-04-13T16:29:03.572+00:00,74403,50146,7396,2958,2,0,2.5,29.8,0.0,95.8
2026-04-13T16:29:04.100+00:00,74400,50149,7396,2958,2,0,2.5,29.8,0.0,95.8
2026-04-13T16:29:04.627+00:00,74395,50154,7396,2958,2,0,2.5,29.8,0.0,95.8
2026-04-13T16:29:05.156+00:00,74396,50153,7396,2958,2,0,2.5,29.8,0.0,95.8
2026-04-13T16:29:05.684+00:00,74402,50147,7396,2958,2,0,2.5,29.8,0.0,95.8
2026-04-13T16:29:06.209+00:00,74401,50148,7396,2958,2,0,2.5,29.8,0.0,95.8
2026-04-13T16:29:06.739+00:00,74401,50149,7396,2958,2,0,2.5,29.8,0.0,95.8
2026-04-13T16:29:08.796+00:00,74399,50150,7396,2958,2,0,2.6,29.8,0.0,95.4
2026-04-13T16:29:09.322+00:00,74397,50152,7396,2958,2,0,2.6,29.8,0.0,95.4
2026-04-13T16:29:09.851+00:00,74391,50158,7396,2958,2,0,2.6,29.8,0.0,95.4
2026-04-13T16:29:10.376+00:00,74384,50165,7396,2958,2,0,2.6,29.8,0.0,95.4
2026-04-13T16:29:10.906+00:00,74380,50169,7396,2958,2,0,2.6,29.8,0.0,95.4
2026-04-13T16:29:11.432+00:00,74376,50173,7396,2958,2,0,2.6,29.8,0.0,95.4
2026-04-13T16:29:11.962+00:00,74374,50175,7396,2959,2,0,2.6,29.8,0.0,95.4
2026-04-13T16:29:14.025+00:00,74371,50178,7396,2959,2,0,2.6,29.8,0.0,95.4
2026-04-13T16:29:14.554+00:00,74369,50181,7396,2959,2,0,2.6,29.8,0.0,95.4
2026-04-13T16:29:15.084+00:00,74367,50182,7396,2959,2,0,2.6,29.8,0.0,95.4
2026-04-13T16:29:15.613+00:00,74368,50181,7396,2959,2,0,2.6,29.8,0.0,95.4
2026-04-13T16:29:16.141+00:00,74372,50177,7396,2959,2,0,2.6,29.8,0.0,95.4
2026-04-13T16:29:16.669+00:00,74372,50177,7396,2959,2,0,2.6,29.8,0.0,95.4
2026-04-13T16:29:17.197+00:00,74374,50176,7396,2958,2,0,2.7,29.8,0.0,95.0
2026-04-13T16:29:19.256+00:00,74371,50178,7396,2958,2,0,2.7,29.8,0.0,95.0
2026-04-13T16:29:19.784+00:00,74388,50161,7396,2958,2,0,2.7,29.8,0.0,95.0
2026-04-13T16:29:20.314+00:00,74403,50146,7396,2958,2,0,2.7,29.8,0.0,95.0
2026-04-13T16:29:20.840+00:00,74402,50147,7396,2958,2,0,2.7,29.8,0.0,95.0
2026-04-13T16:29:21.369+00:00,74406,50143,7396,2958,2,0,2.7,29.8,0.0,95.0
2026-04-13T16:29:21.899+00:00,74412,50137,7396,2958,2,0,2.7,29.8,0.0,95.0
2026-04-13T16:29:22.427+00:00,74413,50136,7396,2961,2,0,2.7,29.8,0.0,95.0
2026-04-13T16:29:24.486+00:00,74358,50191,7396,2961,2,0,2.7,29.8,0.0,95.0
2026-04-13T16:29:25.014+00:00,74353,50196,7396,2961,2,0,2.7,29.8,0.0,95.0
2026-04-13T16:29:25.539+00:00,74351,50198,7396,2961,2,0,2.7,29.8,0.0,95.0
2026-04-13T16:29:26.068+00:00,74346,50203,7396,2961,2,0,2.7,29.8,0.0,95.0
2026-04-13T16:29:26.599+00:00,74347,50202,7396,2961,2,0,2.7,29.8,0.0,95.0
2026-04-13T16:29:27.127+00:00,74337,50212,7396,2961,3,0,3.9,42.7,1014.9,76.0
2026-04-13T16:29:27.659+00:00,74338,50211,7396,2975,3,0,3.9,42.7,1014.9,76.0
2026-04-13T16:29:29.717+00:00,74341,50209,7396,2975,3,0,3.9,42.7,1014.9,76.0
2026-04-13T16:29:30.244+00:00,74343,50206,7396,2975,3,0,3.9,42.7,1014.9,76.0
2026-04-13T16:29:30.770+00:00,74349,50200,7396,2975,3,0,3.9,42.7,1014.9,76.0
2026-04-13T16:29:31.305+00:00,74350,50199,7396,2975,3,0,3.9,42.7,1014.9,76.0
2026-04-13T16:29:31.834+00:00,74345,50204,7396,2975,3,0,3.9,42.7,1014.9,76.0
2026-04-13T16:29:32.363+00:00,74349,50200,7396,2975,3,0,3.9,42.7,1014.9,76.0
2026-04-13T16:29:32.892+00:00,74344,50205,7396,2976,3,0,3.9,42.7,1014.9,76.0
2026-04-13T16:29:34.948+00:00,74357,50192,7396,2976,3,0,3.9,42.7,1014.9,76.0
2026-04-13T16:29:35.476+00:00,74354,50195,7396,2976,3,0,3.9,42.7,1014.9,76.0
2026-04-13T16:29:36.005+00:00,74338,50211,7396,2976,3,0,3.9,42.7,1014.9,76.0
2026-04-13T16:29:36.534+00:00,74331,50218,7396,2976,3,0,3.9,42.7,1014.9,76.0
2026-04-13T16:29:37.062+00:00,74334,50216,7396,2976,3,0,3.9,42.7,0.0,115.2
2026-04-13T16:29:37.592+00:00,74334,50215,7396,2976,3,0,3.9,42.7,0.0,115.2
2026-04-13T16:29:38.124+00:00,74324,50225,7396,2976,3,0,3.9,42.7,0.0,115.2
2026-04-13T16:29:40.182+00:00,74325,50224,7396,2976,3,0,3.9,42.7,0.0,115.2
2026-04-13T16:29:40.715+00:00,74325,50225,7396,2976,3,0,3.9,42.7,0.0,115.2
2026-04-13T16:29:41.243+00:00,74378,50171,7396,2976,3,0,3.9,42.7,0.0,115.2
2026-04-13T16:29:41.774+00:00,74423,50126,7396,2976,3,0,3.9,42.7,0.0,115.2
2026-04-13T16:29:42.302+00:00,74424,50126,7396,2976,3,0,3.9,42.7,0.0,115.2
2026-04-13T16:29:42.832+00:00,74416,50133,7396,2976,3,0,3.9,42.7,0.0,115.2
2026-04-13T16:29:43.361+00:00,74415,50134,7396,2975,3,0,3.9,42.7,0.0,115.2
2026-04-13T16:29:45.420+00:00,74399,50150,7396,2975,3,0,3.9,42.7,0.0,115.2
2026-04-13T16:29:45.950+00:00,74390,50159,7396,2975,3,0,3.9,42.7,0.0,115.2
2026-04-13T16:29:46.519+00:00,74382,50167,7396,2975,3,0,3.9,42.7,0.0,115.2
2026-04-13T16:29:47.047+00:00,74382,50167,7396,2975,3,0,4.2,42.7,0.0,115.2
2026-04-13T16:29:47.576+00:00,74379,50170,7396,2975,3,0,4.2,42.7,0.0,115.2
2026-04-13T16:29:48.102+00:00,74380,50170,7396,2975,3,0,4.2,42.7,0.0,115.2
2026-04-13T16:29:48.630+00:00,74384,50165,7396,2975,3,0,4.2,42.7,0.0,115.2
2026-04-13T16:29:50.685+00:00,74373,50176,7396,2975,3,0,4.2,42.7,0.0,115.2
2026-04-13T16:29:51.212+00:00,74374,50176,7396,2975,3,0,4.2,42.7,0.0,115.2
2026-04-13T16:29:51.742+00:00,74366,50183,7396,2975,3,0,4.2,42.7,0.0,115.2
2026-04-13T16:29:52.272+00:00,74372,50178,7396,2975,3,0,4.2,42.7,0.0,115.2
2026-04-13T16:29:52.798+00:00,74375,50174,7396,2975,3,0,4.2,42.7,0.0,115.2
2026-04-13T16:29:53.325+00:00,74366,50183,7396,2975,3,0,4.2,42.7,0.0,115.2
2026-04-13T16:29:53.856+00:00,74353,50196,7396,2976,3,0,4.2,42.7,0.0,115.2
2026-04-13T16:29:55.916+00:00,74355,50194,7396,2976,3,0,4.2,42.7,0.0,115.2
2026-04-13T16:29:56.481+00:00,74342,50208,7396,2976,3,0,4.2,42.7,0.0,115.2
2026-04-13T16:29:57.010+00:00,74335,50214,7396,2976,3,0,4.2,42.7,0.0,114.9
2026-04-13T16:29:57.535+00:00,74340,50209,7396,2976,3,0,4.2,42.7,0.0,114.9
2026-04-13T16:29:58.064+00:00,74337,50213,7396,2976,3,0,4.2,42.7,0.0,114.9
2026-04-13T16:29:58.594+00:00,74332,50217,7396,2976,3,0,4.2,42.7,0.0,114.9
2026-04-13T16:29:59.122+00:00,74331,50218,7396,2976,3,0,4.2,42.7,0.0,114.9
2026-04-13T16:30:01.181+00:00,74349,50200,7396,2976,3,0,4.2,42.7,0.0,114.9
2026-04-13T16:30:01.710+00:00,74343,50206,7396,2976,3,0,4.2,42.7,0.0,114.9
2026-04-13T16:30:02.239+00:00,74335,50214,7396,2976,3,0,4.2,42.7,0.0,114.9
2026-04-13T16:30:02.769+00:00,74336,50213,7396,2976,3,0,4.2,42.7,0.0,114.9
2026-04-13T16:30:03.296+00:00,74338,50211,7396,2976,3,0,4.2,42.7,0.0,114.9
2026-04-13T16:30:03.826+00:00,74329,50220,7396,2976,3,0,4.2,42.7,0.0,114.9
2026-04-13T16:30:04.353+00:00,74329,50221,7396,2976,3,0,4.2,42.7,0.0,114.9
